Team_Name,Player_Name,Player_No,espn_url,Position,Age,Height,Weight,College,Salary,espn_id,espn_headshot
Denver Nuggets,Justin Holiday,9,https://www.espn.com/nba/player/_/id/2284101/justin-holiday,SF,34,"6' 6""",180 lbs,Washington,$2_019_706,2284101,https://a.espncdn.com/i/headshots/nba/players/full/2284101.png
Denver Nuggets,Jay Huff,30,https://www.espn.com/nba/player/_/id/4065731/jay-huff,C,26,"7' 1""",240 lbs,Virginia,--,4065731,https://a.espncdn.com/i/headshots/nba/players/full/4065731.png
Denver Nuggets,Reggie Jackson,7,https://www.espn.com/nba/player/_/id/6443/reggie-jackson,PG,33,"6' 2""",208 lbs,Boston College,$5_000_000,6443,https://a.espncdn.com/i/headshots/nba/players/full/6443.png
Denver Nuggets,Nikola Jokic,15,https://www.espn.com/nba/player/_/id/3112335/nikola-jokic,C,29,"6' 11""",284 lbs,--,$47_607_350,3112335,https://a.espncdn.com/i/headshots/nba/players/full/3112335.png
Denver Nuggets,DeAndre Jordan,6,https://www.espn.com/nba/player/_/id/3442/deandre-jordan,C,35,"6' 11""",265 lbs,Texas A&M,$2_019_706,3442,https://a.espncdn.com/i/headshots/nba/players/full/3442.png
Denver Nuggets,Braxton Key,11,https://www.espn.com/nba/player/_/id/4066240/braxton-key,F,27,"6' 8""",225 lbs,Virginia,--,4066240,https://a.espncdn.com/i/headshots/nba/players/full/4066240.png
Denver Nuggets,Jamal Murray,27,https://www.espn.com/nba/player/_/id/3936299/jamal-murray,PG,27,"6' 4""",215 lbs,Kentucky,$33_833_400,3936299,https://a.espncdn.com/i/headshots/nba/players/full/3936299.png
Denver Nuggets,Zeke Nnaji,22,https://www.espn.com/nba/player/_/id/4431690/zeke-nnaji,PF,23,"6' 9""",240 lbs,Arizona,$4_306_281,4431690,https://a.espncdn.com/i/headshots/nba/players/full/4431690.png
Denver Nuggets,Jalen Pickett,24,https://www.espn.com/nba/player/_/id/4398390/jalen-pickett,G,24,"6' 2""",202 lbs,Siena,$2_019_706,4398390,https://a.espncdn.com/i/headshots/nba/players/full/4398390.png
Denver Nuggets,Michael Porter Jr.,1,https://www.espn.com/nba/player/_/id/4278104/michael-porter-jr,SF,25,"6' 10""",218 lbs,Missouri,$33_386_850,4278104,https://a.espncdn.com/i/headshots/nba/players/full/4278104.png
Denver Nuggets,Julian Strawther,3,https://www.espn.com/nba/player/_/id/4432181/julian-strawther,G,21,"6' 6""",205 lbs,Gonzaga,$2_431_080,4432181,https://a.espncdn.com/i/headshots/nba/players/full/4432181.png
Denver Nuggets,Hunter Tyson,4,https://www.espn.com/nba/player/_/id/4395620/hunter-tyson,F,23,"6' 8""",215 lbs,Clemson,$1_119_563,4395620,https://a.espncdn.com/i/headshots/nba/players/full/4395620.png
Detroit Pistons,Buddy Boeheim,27,https://www.espn.com/nba/player/_/id/4395676/buddy-boeheim,F,24,"6' 5""",205 lbs,Syracuse,--,4395676,https://a.espncdn.com/i/headshots/nba/players/full/4395676.png
Detroit Pistons,Troy Brown Jr.,7,https://www.espn.com/nba/player/_/id/4278508/troy-brown-jr,SF,24,"6' 7""",215 lbs,Oregon,$4_000_000,4278508,https://a.espncdn.com/i/headshots/nba/players/full/4278508.png
Detroit Pistons,Cade Cunningham,2,https://www.espn.com/nba/player/_/id/4432166/cade-cunningham,PG,22,"6' 6""",220 lbs,Oklahoma State,$11_055_240,4432166,https://a.espncdn.com/i/headshots/nba/players/full/4432166.png
Detroit Pistons,Jalen Duren,0,https://www.espn.com/nba/player/_/id/4433621/jalen-duren,C,20,"6' 10""",250 lbs,Memphis,$4_330_680,4433621,https://a.espncdn.com/i/headshots/nba/players/full/4433621.png
Detroit Pistons,Tosan Evbuomwan,18,https://www.espn.com/nba/player/_/id/4597865/tosan-evbuomwan,F,23,"6' 7""",217 lbs,Princeton,--,4597865,https://a.espncdn.com/i/headshots/nba/players/full/4597865.png
Detroit Pistons,Malachi Flynn,14,https://www.espn.com/nba/player/_/id/4066668/malachi-flynn,PG,25,"6' 1""",185 lbs,San Diego State,$3_873_025,4066668,https://a.espncdn.com/i/headshots/nba/players/full/4066668.png
Detroit Pistons,Simone Fontecchio,19,https://www.espn.com/nba/player/_/id/3899664/simone-fontecchio,F,28,"6' 7""",209 lbs,--,$3_044_872,3899664,https://a.espncdn.com/i/headshots/nba/players/full/3899664.png
Detroit Pistons,Evan Fournier,31,https://www.espn.com/nba/player/_/id/6588/evan-fournier,SG,31,"6' 6""",205 lbs,--,$18_857_143,6588,https://a.espncdn.com/i/headshots/nba/players/full/6588.png
Detroit Pistons,Taj Gibson,67,https://www.espn.com/nba/player/_/id/3986/taj-gibson,F,38,"6' 9""",232 lbs,USC,--,3986,https://a.espncdn.com/i/headshots/nba/players/full/3986.png
Detroit Pistons,Quentin Grimes,24,https://www.espn.com/nba/player/_/id/4397014/quentin-grimes,SG,23,"6' 5""",210 lbs,Houston,$2_385_720,4397014,https://a.espncdn.com/i/headshots/nba/players/full/4397014.png
Detroit Pistons,Jaden Ivey,23,https://www.espn.com/nba/player/_/id/4433218/jaden-ivey,PG,22,"6' 4""",195 lbs,Purdue,$7_641_480,4433218,https://a.espncdn.com/i/headshots/nba/players/full/4433218.png
Detroit Pistons,Jared Rhoden,8,https://www.espn.com/nba/player/_/id/4397119/jared-rhoden,G,24,"6' 5""",210 lbs,Seton Hall,--,4397119,https://a.espncdn.com/i/headshots/nba/players/full/4397119.png
Detroit Pistons,Marcus Sasser,25,https://www.espn.com/nba/player/_/id/4432107/marcus-sasser,G,23,"6' 2""",195 lbs,Houston,$2_623_680,4432107,https://a.espncdn.com/i/headshots/nba/players/full/4432107.png
Detroit Pistons,Isaiah Stewart,28,https://www.espn.com/nba/player/_/id/4432810/isaiah-stewart,C,22,"6' 8""",250 lbs,Washington,$5_266_713,4432810,https://a.espncdn.com/i/headshots/nba/players/full/4432810.png
Detroit Pistons,Ausar Thompson,9,https://www.espn.com/nba/player/_/id/4684742/ausar-thompson,F,21,"6' 6""",205 lbs,--,$7_977_480,4684742,https://a.espncdn.com/i/headshots/nba/players/full/4684742.png
Detroit Pistons,Stanley Umude,17,https://www.espn.com/nba/player/_/id/4279532/stanley-umude,G,24,"6' 6""",210 lbs,Arkansas,$538_460,4279532,https://a.espncdn.com/i/headshots/nba/players/full/4279532.png
Golden State Warriors,Stephen Curry,30,https://www.espn.com/nba/player/_/id/3975/stephen-curry,PG,36,"6' 2""",185 lbs,Davidson,$51_915_615,3975.0,https://a.espncdn.com/i/headshots/nba/players/full/3975.png
Golden State Warriors,Usman Garuba,12,https://www.espn.com/nba/player/_/id/4871143/usman-garuba,PF,22,"6' 8""",229 lbs,--,--,4871143.0,https://a.espncdn.com/i/headshots/nba/players/full/4871143.png
Golden State Warriors,Draymond Green,23,https://www.espn.com/nba/player/_/id/6589/draymond-green,PF,34,"6' 6""",230 lbs,Michigan State,$22_321_429,6589.0,https://a.espncdn.com/i/headshots/nba/players/full/6589.png
Golden State Warriors,Trayce Jackson-Davis,32,https://www.espn.com/nba/player/_/id/4431684/trayce-jackson-davis,F,24,"6' 9""",245 lbs,Indiana,$1_119_563,4431684.0,https://a.espncdn.com/i/headshots/nba/players/full/4431684.png
Golden State Warriors,Jonathan Kuminga,0,https://www.espn.com/nba/player/_/id/4433247/jonathan-kuminga,PF,21,"6' 7""",225 lbs,--,$6_012_840,4433247.0,https://a.espncdn.com/i/headshots/nba/players/full/4433247.png
Golden State Warriors,Kevon Looney,5,https://www.espn.com/nba/player/_/id/3155535/kevon-looney,F,28,"6' 9""",222 lbs,UCLA,$7_500_000,3155535.0,https://a.espncdn.com/i/headshots/nba/players/full/3155535.png
Golden State Warriors,Moses Moody,4,https://www.espn.com/nba/player/_/id/4432171/moses-moody,SG,21,"6' 5""",211 lbs,Arkansas,$3_918_480,4432171.0,https://a.espncdn.com/i/headshots/nba/players/full/4432171.png
Golden State Warriors,Chris Paul,3,https://www.espn.com/nba/player/_/id/2779/chris-paul,PG,38,"6' 0""",175 lbs,Wake Forest,$30_800_000,2779.0,https://a.espncdn.com/i/headshots/nba/players/full/2779.png
Golden State Warriors,Gary Payton II,0,https://www.espn.com/nba/player/_/id/3134903/gary-payton-ii,SG,31,"6' 2""",195 lbs,Oregon State,$8_715_000,3134903.0,https://a.espncdn.com/i/headshots/nba/players/full/3134903.png
Golden State Warriors,Brandin Podziemski,2,https://www.espn.com/nba/player/_/id/4709138/brandin-podziemski,G,21,"6' 4""",205 lbs,Santa Clara,$3_352_440,4709138.0,https://a.espncdn.com/i/headshots/nba/players/full/4709138.png
Golden State Warriors,Lester Quinones,25,https://www.espn.com/nba/player/_/id/4431720/lester-quinones,G,23,"6' 4""",208 lbs,Memphis,$548_815,4431720.0,https://a.espncdn.com/i/headshots/nba/players/full/4431720.png
Golden State Warriors,Jerome Robinson,18,https://www.espn.com/nba/player/_/id/3943606/jerome-robinson,SG,27,"6' 5""",190 lbs,Boston College,--,3943606.0,https://a.espncdn.com/i/headshots/nba/players/full/3943606.png
Golden State Warriors,Gui Santos,15,https://www.espn.com/nba/player/_/id/4997536/gui-santos,F,21,"6' 6""",185 lbs,--,$1_029_483,,https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png&w=200&h=146
Golden State Warriors,Dario Saric,20,https://www.espn.com/nba/player/_/id/3032978/dario-saric,PF,29,"6' 10""",225 lbs,--,$2_019_706,3032978.0,https://a.espncdn.com/i/headshots/nba/players/full/3032978.png
Golden State Warriors,Pat Spencer,61,https://www.espn.com/nba/player/_/id/4592714/pat-spencer,G,27,"6' 3""",205 lbs,Northwestern,--,4592714.0,https://a.espncdn.com/i/headshots/nba/players/full/4592714.png
Golden State Warriors,Klay Thompson,11,https://www.espn.com/nba/player/_/id/6475/klay-thompson,SG,34,"6' 6""",220 lbs,Washington State,$43_219_440,6475.0,https://a.espncdn.com/i/headshots/nba/players/full/6475.png
Houston Rockets,Steven Adams,12,https://www.espn.com/nba/player/_/id/2991235/steven-adams,C,30,"6' 11""",265 lbs,Pittsburgh,$12_600_000,2991235,https://a.espncdn.com/i/headshots/nba/players/full/2991235.png
Houston Rockets,Dillon Brooks,9,https://www.espn.com/nba/player/_/id/3155526/dillon-brooks,SF,28,"6' 6""",225 lbs,Oregon,$22_627_671,3155526,https://a.espncdn.com/i/headshots/nba/players/full/3155526.png
Houston Rockets,Reggie Bullock Jr.,25,https://www.espn.com/nba/player/_/id/2528779/reggie-bullock-jr,SF,33,"6' 6""",205 lbs,North Carolina,$2_019_706,2528779,https://a.espncdn.com/i/headshots/nba/players/full/2528779.png
Houston Rockets,Tari Eason,17,https://www.espn.com/nba/player/_/id/4433192/tari-eason,F,22,"6' 8""",215 lbs,LSU,$3_527_160,4433192,https://a.espncdn.com/i/headshots/nba/players/full/4433192.png
Houston Rockets,Jalen Green,4,https://www.espn.com/nba/player/_/id/4437244/jalen-green,SG,22,"6' 4""",186 lbs,--,$9_891_480,4437244,https://a.espncdn.com/i/headshots/nba/players/full/4437244.png
Houston Rockets,Jeff Green,32,https://www.espn.com/nba/player/_/id/3209/jeff-green,PF,37,"6' 8""",235 lbs,Georgetown,$9_600_000,3209,https://a.espncdn.com/i/headshots/nba/players/full/3209.png
Houston Rockets,Nate Hinton,14,https://www.espn.com/nba/player/_/id/4396629/nate-hinton,G,24,"6' 5""",210 lbs,Houston,--,4396629,https://a.espncdn.com/i/headshots/nba/players/full/4396629.png
Houston Rockets,Aaron Holiday,0,https://www.espn.com/nba/player/_/id/3922230/aaron-holiday,G,27,"6' 0""",185 lbs,UCLA,$2_019_706,3922230,https://a.espncdn.com/i/headshots/nba/players/full/3922230.png
Houston Rockets,Jock Landale,2,https://www.espn.com/nba/player/_/id/3146557/jock-landale,C,28,"6' 11""",255 lbs,Saint Mary's,$8_000_000,3146557,https://a.espncdn.com/i/headshots/nba/players/full/3146557.png
Houston Rockets,Boban Marjanovic,51,https://www.espn.com/nba/player/_/id/4376/boban-marjanovic,C,35,"7' 4""",290 lbs,--,$2_019_706,4376,https://a.espncdn.com/i/headshots/nba/players/full/4376.png
Houston Rockets,Jermaine Samuels Jr.,0,https://www.espn.com/nba/player/_/id/4278588/jermaine-samuels-jr,F,25,"6' 6""",230 lbs,Villanova,--,4278588,https://a.espncdn.com/i/headshots/nba/players/full/4278588.png
Houston Rockets,Alperen Sengun,28,https://www.espn.com/nba/player/_/id/4871144/alperen-sengun,C,21,"6' 11""",243 lbs,--,$3_536_280,4871144,https://a.espncdn.com/i/headshots/nba/players/full/4871144.png
Houston Rockets,Jabari Smith Jr.,10,https://www.espn.com/nba/player/_/id/4432639/jabari-smith-jr,PF,20,"6' 11""",220 lbs,Auburn,$9_326_520,4432639,https://a.espncdn.com/i/headshots/nba/players/full/4432639.png
Houston Rockets,Jae'Sean Tate,8,https://www.espn.com/nba/player/_/id/3136777/jaesean-tate,SF,28,"6' 4""",230 lbs,Ohio State,$6_500_000,3136777,https://a.espncdn.com/i/headshots/nba/players/full/3136777.png
Houston Rockets,Amen Thompson,1,https://www.espn.com/nba/player/_/id/4684740/amen-thompson,F,21,"6' 7""",200 lbs,--,$8_809_320,4684740,https://a.espncdn.com/i/headshots/nba/players/full/4684740.png
Houston Rockets,Fred VanVleet,5,https://www.espn.com/nba/player/_/id/2991230/fred-vanvleet,PG,30,"6' 0""",197 lbs,Wichita State,$40_806_300,2991230,https://a.espncdn.com/i/headshots/nba/players/full/2991230.png
Houston Rockets,Cam Whitmore,7,https://www.espn.com/nba/player/_/id/5105592/cam-whitmore,F,19,"6' 7""",230 lbs,Villanova,$3_218_160,5105592,https://a.espncdn.com/i/headshots/nba/players/full/5105592.png
Indiana Pacers,Kendall Brown,10,https://www.espn.com/nba/player/_/id/4433254/kendall-brown,SG,20,"6' 7""",205 lbs,Baylor,$1_100_000,4433254,https://a.espncdn.com/i/headshots/nba/players/full/4433254.png
Indiana Pacers,Tyrese Haliburton,0,https://www.espn.com/nba/player/_/id/4396993/tyrese-haliburton,PG,24,"6' 5""",185 lbs,Iowa State,$5_808_435,4396993,https://a.espncdn.com/i/headshots/nba/players/full/4396993.png
Indiana Pacers,Isaiah Jackson,22,https://www.espn.com/nba/player/_/id/4432170/isaiah-jackson,SF,22,"6' 9""",205 lbs,Kentucky,$2_696_280,4432170,https://a.espncdn.com/i/headshots/nba/players/full/4432170.png
Indiana Pacers,Quenton Jackson,29,https://www.espn.com/nba/player/_/id/4592829/quenton-jackson,G,25,"6' 5""",173 lbs,Texas A&M,--,4592829,https://a.espncdn.com/i/headshots/nba/players/full/4592829.png
Indiana Pacers,James Johnson,16,https://www.espn.com/nba/player/_/id/3999/james-johnson,PF,37,"6' 7""",240 lbs,Wake Forest,$777_703,3999,https://a.espncdn.com/i/headshots/nba/players/full/3999.png
Indiana Pacers,Bennedict Mathurin,0,https://www.espn.com/nba/player/_/id/4683634/bennedict-mathurin,SG,21,"6' 5""",210 lbs,Arizona,$6_916_080,4683634,https://a.espncdn.com/i/headshots/nba/players/full/4683634.png
Indiana Pacers,T.J. McConnell,9,https://www.espn.com/nba/player/_/id/2530530/tj-mcconnell,PG,31,"6' 1""",190 lbs,Arizona,$8_700_000,2530530,https://a.espncdn.com/i/headshots/nba/players/full/2530530.png
Indiana Pacers,Doug McDermott,20,https://www.espn.com/nba/player/_/id/2528588/doug-mcdermott,SF,32,"6' 6""",225 lbs,Creighton,$13_750_000,2528588,https://a.espncdn.com/i/headshots/nba/players/full/2528588.png
Indiana Pacers,Andrew Nembhard,2,https://www.espn.com/nba/player/_/id/4395712/andrew-nembhard,PG,24,"6' 4""",191 lbs,Gonzaga,$2_131_905,4395712,https://a.espncdn.com/i/headshots/nba/players/full/4395712.png
Indiana Pacers,Aaron Nesmith,23,https://www.espn.com/nba/player/_/id/4396909/aaron-nesmith,SF,24,"6' 6""",215 lbs,Vanderbilt,$5_634_257,4396909,https://a.espncdn.com/i/headshots/nba/players/full/4396909.png
Indiana Pacers,Ben Sheppard,26,https://www.espn.com/nba/player/_/id/4433076/ben-sheppard,G,22,"6' 6""",190 lbs,Belmont,$2_537_160,4433076,https://a.espncdn.com/i/headshots/nba/players/full/4433076.png
Indiana Pacers,Pascal Siakam,43,https://www.espn.com/nba/player/_/id/3149673/pascal-siakam,PF,29,"6' 8""",245 lbs,New Mexico State,$37_893_408,3149673,https://a.espncdn.com/i/headshots/nba/players/full/3149673.png
Indiana Pacers,Jalen Smith,25,https://www.espn.com/nba/player/_/id/4397189/jalen-smith,PF,24,"6' 9""",215 lbs,Maryland,$5_604_192,4397189,https://a.espncdn.com/i/headshots/nba/players/full/4397189.png
Indiana Pacers,Obi Toppin,1,https://www.espn.com/nba/player/_/id/4278355/obi-toppin,PF,26,"6' 9""",220 lbs,Dayton,$6_803_012,4278355,https://a.espncdn.com/i/headshots/nba/players/full/4278355.png
Indiana Pacers,Oscar Tshiebwe,44,https://www.espn.com/nba/player/_/id/4432827/oscar-tshiebwe,C,24,"6' 8""",255 lbs,Kentucky,--,4432827,https://a.espncdn.com/i/headshots/nba/players/full/4432827.png
Indiana Pacers,Myles Turner,33,https://www.espn.com/nba/player/_/id/3133628/myles-turner,C,27,"6' 11""",250 lbs,Texas,$20_975_000,3133628,https://a.espncdn.com/i/headshots/nba/players/full/3133628.png
Indiana Pacers,Jarace Walker,5,https://www.espn.com/nba/player/_/id/5106060/jarace-walker,F,20,"6' 7""",235 lbs,Houston,$6_059_520,5106060,https://a.espncdn.com/i/headshots/nba/players/full/5106060.png
LA Clippers,Brandon Boston Jr.,4,https://www.espn.com/nba/player/_/id/4432162/brandon-boston-jr,SG,22,"6' 6""",188 lbs,Kentucky,$1_836_096,4432162,https://a.espncdn.com/i/headshots/nba/players/full/4432162.png
LA Clippers,Kobe Brown,21,https://www.espn.com/nba/player/_/id/4431752/kobe-brown,G,24,"6' 7""",250 lbs,Missouri,$2_413_320,4431752,https://a.espncdn.com/i/headshots/nba/players/full/4431752.png
LA Clippers,Amir Coffey,7,https://www.espn.com/nba/player/_/id/4066387/amir-coffey,SG,26,"6' 7""",210 lbs,Minnesota,$3_666_667,4066387,https://a.espncdn.com/i/headshots/nba/players/full/4066387.png
LA Clippers,Moussa Diabate,25,https://www.espn.com/nba/player/_/id/4433249/moussa-diabate,F,22,"6' 9""",210 lbs,Michigan,--,4433249,https://a.espncdn.com/i/headshots/nba/players/full/4433249.png
LA Clippers,Paul George,13,https://www.espn.com/nba/player/_/id/4251/paul-george,F,33,"6' 8""",220 lbs,Fresno State,$45_640_084,4251,https://a.espncdn.com/i/headshots/nba/players/full/4251.png
LA Clippers,James Harden,1,https://www.espn.com/nba/player/_/id/3992/james-harden,SG,34,"6' 5""",220 lbs,Arizona State,$35_640_000,3992,https://a.espncdn.com/i/headshots/nba/players/full/3992.png
LA Clippers,Bones Hyland,5,https://www.espn.com/nba/player/_/id/4592492/bones-hyland,PG,23,"6' 2""",169 lbs,VCU,$2_306_400,4592492,https://a.espncdn.com/i/headshots/nba/players/full/4592492.png
LA Clippers,Kawhi Leonard,2,https://www.espn.com/nba/player/_/id/6450/kawhi-leonard,SF,32,"6' 7""",225 lbs,San Diego State,$45_640_084,6450,https://a.espncdn.com/i/headshots/nba/players/full/6450.png
LA Clippers,Terance Mann,14,https://www.espn.com/nba/player/_/id/3907823/terance-mann,SG,27,"6' 5""",215 lbs,Florida State,$10_576_923,3907823,https://a.espncdn.com/i/headshots/nba/players/full/3907823.png
LA Clippers,Jordan Miller,11,https://www.espn.com/nba/player/_/id/4396818/jordan-miller,G,24,"6' 5""",194 lbs,Miami,--,4396818,https://a.espncdn.com/i/headshots/nba/players/full/4396818.png
LA Clippers,Xavier Moon,22,https://www.espn.com/nba/player/_/id/3914075/xavier-moon,G,29,"6' 0""",165 lbs,Morehead State,--,3914075,https://a.espncdn.com/i/headshots/nba/players/full/3914075.png
LA Clippers,Mason Plumlee,44,https://www.espn.com/nba/player/_/id/2488653/mason-plumlee,C,34,"6' 10""",254 lbs,Duke,$5_000_000,2488653,https://a.espncdn.com/i/headshots/nba/players/full/2488653.png
LA Clippers,Norman Powell,24,https://www.espn.com/nba/player/_/id/2595516/norman-powell,G,30,"6' 4""",215 lbs,UCLA,$18_000_000,2595516,https://a.espncdn.com/i/headshots/nba/players/full/2595516.png
LA Clippers,Joshua Primo,12,https://www.espn.com/nba/player/_/id/4702176/joshua-primo,G,21,"6' 4""",189 lbs,Alabama,$1_764_341,4702176,https://a.espncdn.com/i/headshots/nba/players/full/4702176.png
LA Clippers,Daniel Theis,10,https://www.espn.com/nba/player/_/id/2451037/daniel-theis,C,31,"6' 8""",245 lbs,--,$1_741_126,2451037,https://a.espncdn.com/i/headshots/nba/players/full/2451037.png
LA Clippers,P.J. Tucker,17,https://www.espn.com/nba/player/_/id/3033/pj-tucker,PF,38,"6' 5""",245 lbs,Texas,$11_014_500,3033,https://a.espncdn.com/i/headshots/nba/players/full/3033.png
LA Clippers,Russell Westbrook,0,https://www.espn.com/nba/player/_/id/3468/russell-westbrook,PG,35,"6' 4""",200 lbs,UCLA,$3_835_738,3468,https://a.espncdn.com/i/headshots/nba/players/full/3468.png
Los Angeles Lakers,Colin Castleton,14,https://www.espn.com/nba/player/_/id/4397204/colin-castleton,C,23,"6' 10""",250 lbs,Florida,--,4397204,https://a.espncdn.com/i/headshots/nba/players/full/4397204.png
Los Angeles Lakers,Max Christie,10,https://www.espn.com/nba/player/_/id/4432582/max-christie,G,21,"6' 5""",190 lbs,Michigan State,$1_719_864,4432582,https://a.espncdn.com/i/headshots/nba/players/full/4432582.png
Los Angeles Lakers,Anthony Davis,3,https://www.espn.com/nba/player/_/id/6583/anthony-davis,PF,31,"6' 10""",253 lbs,Kentucky,$40_600_080,6583,https://a.espncdn.com/i/headshots/nba/players/full/6583.png
Los Angeles Lakers,Spencer Dinwiddie,26,https://www.espn.com/nba/player/_/id/2580782/spencer-dinwiddie,PG,30,"6' 5""",215 lbs,Colorado,$1_554_654,2580782,https://a.espncdn.com/i/headshots/nba/players/full/2580782.png
Los Angeles Lakers,Harry Giles III,14,https://www.espn.com/nba/player/_/id/4065649/harry-giles-iii,F,25,"6' 10""",240 lbs,Duke,--,4065649,https://a.espncdn.com/i/headshots/nba/players/full/4065649.png
Los Angeles Lakers,Rui Hachimura,28,https://www.espn.com/nba/player/_/id/4066648/rui-hachimura,PF,26,"6' 8""",230 lbs,Gonzaga,$15_740_741,4066648,https://a.espncdn.com/i/headshots/nba/players/full/4066648.png
Los Angeles Lakers,Jaxson Hayes,11,https://www.espn.com/nba/player/_/id/4397077/jaxson-hayes,C,23,"7' 0""",220 lbs,Texas,$2_165_000,4397077,https://a.espncdn.com/i/headshots/nba/players/full/4397077.png
Los Angeles Lakers,D'Moi Hodge,55,https://www.espn.com/nba/player/_/id/4702702/dmoi-hodge,G,25,"6' 3""",188 lbs,Missouri,--,4702702,https://a.espncdn.com/i/headshots/nba/players/full/4702702.png
Los Angeles Lakers,Jalen Hood-Schifino,0,https://www.espn.com/nba/player/_/id/5105797/jalen-hood-schifino,G,20,"6' 5""",215 lbs,Indiana,$3_695_040,5105797,https://a.espncdn.com/i/headshots/nba/players/full/5105797.png
Los Angeles Lakers,LeBron James,23,https://www.espn.com/nba/player/_/id/1966/lebron-james,SF,39,"6' 9""",250 lbs,--,$47_607_350,1966,https://a.espncdn.com/i/headshots/nba/players/full/1966.png
Los Angeles Lakers,Maxwell Lewis,21,https://www.espn.com/nba/player/_/id/4684286/maxwell-lewis,F,21,"6' 7""",195 lbs,Pepperdine,$1_119_563,4684286,https://a.espncdn.com/i/headshots/nba/players/full/4684286.png
Los Angeles Lakers,Skylar Mays,4,https://www.espn.com/nba/player/_/id/4066269/skylar-mays,SG,26,"6' 3""",205 lbs,LSU,--,4066269,https://a.espncdn.com/i/headshots/nba/players/full/4066269.png
Los Angeles Lakers,Taurean Prince,12,https://www.espn.com/nba/player/_/id/2990962/taurean-prince,PF,29,"6' 6""",218 lbs,Baylor,$7_455_000,2990962,https://a.espncdn.com/i/headshots/nba/players/full/2990962.png
Los Angeles Lakers,Austin Reaves,15,https://www.espn.com/nba/player/_/id/4066457/austin-reaves,SG,25,"6' 5""",197 lbs,Oklahoma,$12_015_150,4066457,https://a.espncdn.com/i/headshots/nba/players/full/4066457.png
Los Angeles Lakers,Cam Reddish,5,https://www.espn.com/nba/player/_/id/4395627/cam-reddish,SF,24,"6' 7""",217 lbs,Duke,$2_165_000,4395627,https://a.espncdn.com/i/headshots/nba/players/full/4395627.png
Los Angeles Lakers,D'Angelo Russell,1,https://www.espn.com/nba/player/_/id/3136776/dangelo-russell,PG,28,"6' 3""",193 lbs,Ohio State,$17_307_693,3136776,https://a.espncdn.com/i/headshots/nba/players/full/3136776.png
Los Angeles Lakers,Jarred Vanderbilt,2,https://www.espn.com/nba/player/_/id/4278077/jarred-vanderbilt,PF,24,"6' 8""",214 lbs,Kentucky,$4_698_000,4278077,https://a.espncdn.com/i/headshots/nba/players/full/4278077.png
Los Angeles Lakers,Gabe Vincent,7,https://www.espn.com/nba/player/_/id/3137259/gabe-vincent,PG,27,"6' 2""",200 lbs,UC Santa Barbara,$10_500_000,3137259,https://a.espncdn.com/i/headshots/nba/players/full/3137259.png
Memphis Grizzlies,Santi Aldama,7,https://www.espn.com/nba/player/_/id/4593125/santi-aldama,PF,23,"7' 0""",215 lbs,Loyola (MD),$2_194_200,4593125,https://a.espncdn.com/i/headshots/nba/players/full/4593125.png
Memphis Grizzlies,Desmond Bane,22,https://www.espn.com/nba/player/_/id/4066320/desmond-bane,SG,25,"6' 5""",215 lbs,TCU,$3_845_083,4066320,https://a.espncdn.com/i/headshots/nba/players/full/4066320.png
Memphis Grizzlies,Brandon Clarke,15,https://www.espn.com/nba/player/_/id/3906665/brandon-clarke,PF,27,"6' 8""",215 lbs,Gonzaga,$12_500_000,3906665,https://a.espncdn.com/i/headshots/nba/players/full/3906665.png
Memphis Grizzlies,Wenyen Gabriel,35,https://www.espn.com/nba/player/_/id/4066264/wenyen-gabriel,F,26,"6' 9""",205 lbs,Kentucky,--,4066264,https://a.espncdn.com/i/headshots/nba/players/full/4066264.png
Memphis Grizzlies,Jordan Goodwin,0,https://www.espn.com/nba/player/_/id/4278402/jordan-goodwin,G,25,"6' 4""",200 lbs,Saint Louis,--,4278402,https://a.espncdn.com/i/headshots/nba/players/full/4278402.png
Memphis Grizzlies,Matt Hurt,20,https://www.espn.com/nba/player/_/id/4431673/matt-hurt,F,23,"6' 9""",233 lbs,Duke,--,4431673,https://a.espncdn.com/i/headshots/nba/players/full/4431673.png
Memphis Grizzlies,GG Jackson,45,https://www.espn.com/nba/player/_/id/5105550/gg-jackson,F,19,"6' 9""",210 lbs,South Carolina,$1_991_428,5105550,https://a.espncdn.com/i/headshots/nba/players/full/5105550.png
Memphis Grizzlies,Jaren Jackson Jr.,13,https://www.espn.com/nba/player/_/id/4277961/jaren-jackson-jr,PF,24,"6' 10""",242 lbs,Michigan State,$27_102_202,4277961,https://a.espncdn.com/i/headshots/nba/players/full/4277961.png
Memphis Grizzlies,DeJon Jarreau,33,https://www.espn.com/nba/player/_/id/4066796/dejon-jarreau,F,26,"6' 5""",185 lbs,Houston,--,4066796,https://a.espncdn.com/i/headshots/nba/players/full/4066796.png
Memphis Grizzlies,Trey Jemison,55,https://www.espn.com/nba/player/_/id/4395623/trey-jemison,C,24,"6' 11""",260 lbs,UAB,--,4395623,https://a.espncdn.com/i/headshots/nba/players/full/4395623.png
Memphis Grizzlies,Luke Kennard,10,https://www.espn.com/nba/player/_/id/3913174/luke-kennard,SG,27,"6' 5""",206 lbs,Duke,$15_418_363,3913174,https://a.espncdn.com/i/headshots/nba/players/full/3913174.png
